facility_id,page_downloaded_day,facility_cases_cumulative,facility_cases_current,facility_deaths,facility_name,facility_listed,ice_date_updated,page_id
https://ice.gov/detention-facility/robert-deyton-detention-facility,2020-09-22,1.0,0.0,0.0,ROBERT A. DEYTON DETENTION FACILITY,Robert A. Deyton Detention Center,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
https://ice.gov/detention-facility/winn-correctional-center,2020-09-22,207.0,11.0,0.0,WINN CORRECTIONAL CENTER,Winn Correctional Center,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
HUDSONJ,2020-09-22,14.0,0.0,0.0,HUDSON COUNTY CORRECTIONAL CENTER,Hudson County Jail,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
IRADFCA,2020-09-22,3.0,0.0,0.0,IMPERIAL REGIONAL DETENTION FACILITY,Imperial Regional Detention Facility,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
IRWINGA,2020-09-22,43.0,11.0,0.0,IRWIN COUNTY DETENTION CENTER,Irwin County Detention Center,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
JAMESGA,2020-09-22,68.0,19.0,0.0,FOLKSTON ICE PROCESSING CENTER (D. RAY JAMES),Folkston ICE Processing Center (D. Ray James),2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
JENADLA,2020-09-22,32.0,3.0,0.0,JENA/LASALLE DETENTION FACILITY,LaSalle ICE Processing Center - Jena,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
JENATLA,2020-09-22,146.0,11.0,0.0,ALEXANDRIA STAGING FACILITY,Alexandria Staging Facility,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
JOHNSTX,2020-09-22,1.0,1.0,0.0,JOHNSON COUNTY CORRECTIONS CENTER,Johnson County Law Enforcement Center,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
KRNRCTX,2020-09-22,80.0,1.0,0.0,KARNES COUNTY RESIDENTIAL CENTER,Karnes County Family Residential Center,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
KRO,2020-09-22,182.0,2.0,0.0,KROME NORTH SERVICE PROCESSING CENTER,Krome North Service Processing Center,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
Larkin Behavioral Health Center,2020-09-22,2.0,0.0,0.0,LARKIN BEHAVIORAL HEALTH CENTER,Larkin Behavioral Health Center,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
LASALLE CORR CTR OLLA,2020-09-22,25.0,1.0,0.0,LASALLE CORR CTR OLLA,LaSalle ICE Processing Center - Olla,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
LIMESTX,2020-09-22,55.0,2.0,0.0,LIMESTONE COUNTY DETENTION CENTER,Limestone County Detention Center,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
LINCOMO,2020-09-22,1.0,0.0,0.0,LINCOLN COUNTY DETENTION CENTER,Lincoln County Detention Center,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
LINNJIA,2020-09-22,2.0,0.0,0.0,LINN COUNTY JAIL,Linn County Jail,2020-09-23 00:35:00,4aa1dee8d15ca20b0bd57ffd6314c90b
